-46.5391  0.00102561  3.67407
-46.5476  0.000155987  3.67422
-46.5893  0.00274893  3.67697
-46.6248  8.34088e-05  3.67705
-46.7215  6.78809e-05  3.67712
-46.8092  0.000482065  3.6776
-46.8707  0.00224123  3.67985
-46.9477  0.00219732  3.68204
-47.031  0.000220614  3.68226
-47.1066  0.000155949  3.68242
-47.1572  0.000463488  3.68288
-47.2425  0.000145454  3.68303
-47.3981  0.000685538  3.68371
-47.416  0.00168764  3.6854
-47.4703  0.00113152  3.68653
-47.5152  0.00310448  3.68964
-47.5963  0.00392277  3.69356
-47.659  0.00170338  3.69526
-47.6916  2.19112e-05  3.69529
-47.7508  2.53538e-05  3.69531
-47.8234  0.000101086  3.69541
-47.8411  0.00397835  3.69939
-47.9149  0.000114339  3.69951
-47.9951  0.00397989  3.70348
-48.0034  7.25361e-05  3.70356
-48.1165  8.98187e-05  3.70365
-48.1197  4.61522e-05  3.70369
-48.1638  2.86889e-05  3.70372
-48.3048  3.18652e-06  3.70373
-48.3154  0.0001588  3.70388
-48.3513  1.2859e-05  3.7039
-48.4986  0.00181292  3.70571
-48.5363  0.0012166  3.70693
-48.6848  0.00496204  3.71189
-48.7152  0.00015329  3.71204
-48.7569  0.000198451  3.71224
-48.8172  0.000304958  3.71255
-48.8665  1.82381e-07  3.71255
-48.9744  0.00267697  3.71522
-49.0042  7.36813e-05  3.7153
-49.0273  0.000416184  3.71571
-49.1019  0.000361779  3.71607
-49.1829  7.78795e-06  3.71608
-49.2553  0.00120175  3.71728
-49.3545  1.00666e-05  3.71729
-49.4561  0.000513055  3.71781
-49.5267  0.000171372  3.71798
-49.5992  0.000197725  3.71818
-49.6445  0.000524037  3.7187
-49.6921  0.000911419  3.71961
-49.7899  2.66921e-05  3.71964
-49.8444  0.0010695  3.72071
-49.8951  0.000277354  3.72098
-49.9677  0.000178813  3.72116
-49.9862  0.000329366  3.72149
